question,class1,class2,wh,headWord,synomums1,synomums2,synomums3,AllCaps,AllLowerCase,AllDigits,AllLetters,others,Location,Person,Organization,Money,Percent,Date,Time,DURATION,MISC,NUMBER,SET,ORDINAL,db
HAs anyone joint as a volunteer in GoEco lion conservation volunteer camp in August by Victoria Falls?,TGU,TGUOTH,other,ha,hour_angle,HA,none,true,true,false,false,flase,2,0,0,0,0,1,0,0,0,0,0,0,   abstraction calendarMonth fundamentalQuantity measure timePeriod wikicatMonths
Looking for a short (around 4 hrs) fishing charter near Wellington or Dunedin.,TTD,TTDSPO,other,look,look,none,none,true,true,true,true,flase,2,0,0,0,0,0,0,2,0,0,0,0,   q q city populatedPlace settlement wgs city place place location populatedPlace village location administrativeDistrict area capital center city district geographicalArea location municipality object physicalEntity provincialCapital region seat site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCapitals wikicatCapitalsInOceania wikicatFormerProvincialCapitalsOfNewZealand wikicatPopulatedCoastalPlacesInNewZealand wikicatPopulatedPlacesEstablishedIn wikicatPopulatedPlacesInTheWellingtonRegion wikicatPortCities wikicatPortCitiesInNewZealand   q populatedPlace settlement wgs place place location administrativeDistrict area capital center city district geographicalArea location municipality object physicalEntity provincialCapital region seat site town tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatFormerProvincialCapitalsOfNewZealand wikicatPopulatedPlacesEstablishedIn wikicatPopulatedPlacesInOtago wikicatPortCities wikicatPortCitiesInNewZealand wikicatUniversityTowns
What are the supermarkets nearby Intercontinental Moorea?,TTD,TTDSHP,what,Moorea,none,none,none,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,
"Can someone guide me to websites that have the best, most reasonable prices to stay in Bora Bora?",TGU,TGUWEB,other,Bora,none,none,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What is the best restaurant or resort to go for romantic dinner in Bora Bora?,FOD,FODBAK,what,restaurant,restaurant,eating_house,eating_place,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What should I expect to pay for a SIM card in French Polynesia and what will the phone rates be?,TGU,TGUTEL,what,card,card,none,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
How much would you expect to pay for a taxi to Nasama Resort from Bauerfield airport?,TRS,TRSOTH,how,taxi,cab,hack,taxi,true,true,false,false,flase,3,0,0,0,0,0,0,0,0,0,0,0,
How much time it takes to travel on Tanna island by scooter?,TRS,TRSROU,how,island,island,none,none,true,true,false,false,flase,0,1,0,0,0,0,0,0,0,0,0,0,
How much it will cost to go from Tunis airport to Hammamet city by bus?,TRS,TRSOTH,how,airport,airport,airdrome,aerodrome,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location populatedPlace village location administrativeDistrict area capital center city district geographicalArea location municipality object physicalEntity region seat site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCapitals wikicatCapitalsInAfrica wikicatCitiesInTunisia wikicatMediterraneanPortCitiesAndTownsInTunisia wikicatPopulatedCoastalPlacesInTunisia wikicatPopulatedPlacesEstablishedInThe wikicatPopulatedPlacesInTunisGovernorate wikicatPortCities wikicatWorldHeritageSitesInAfrica wikicatWorldHeritageSitesInTunisia administrativeDistrict city commune district geographicalArea location municipality object physicalEntity region site tract urbanArea yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCitiesInTunisia wikicatCommunesOfTunisia wikicatPopulatedPlacesInTunisia
"Can anyone recommend a good sports bar or a pub in Port Moresby that would be showing sports - live, with sound, on a large screen?",FOD,FODBAR,how,Moresby,none,none,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
Can anyone please recommend me a good restaurant in Port Moresby area that offer quality vegetarian food?,FOD,FODBAK,other,area,area,country,none,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,
How can I buy the VIP tickets for Goroka Show?,ENT,ENTFES,how,Show,show,none,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
What are the taxi services available in Pago Pago?,TRS,TRSTAX,what,available,available,none,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
Where to stay in Upolu for a solo female traveller?,ACM,ACMOTH,where,stay,stay,remain,rest,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q island populatedPlace wgs place place location island populatedPlace location abstraction amorphousShape attribute crack geologicalFormation island land location mountain naturalElevation object opening physicalEntity shape space vent yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatIslandsOfOceania wikicatIslandsOfSamoa wikicatIslandsOfThePacificOcean wikicatMountainsOfSamoa wikicatShieldVolcanoes wikicatVolcanoesOfSamoa
Is some able to tell me the name on the bus that will be able to take me from the Wharf in Savaii to the Savaii Lagoon Resort?,TRS,TRSBUS,other,able,able,none,none,true,true,false,false,flase,4,0,0,0,0,0,0,0,0,0,0,0,
wondering if there are any dj's for hire on the island?,ENT,ENTMUS,other,wonder,wonder,inquire,enquire,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
Is there a possibility of getting Ciguatera Fish Poisoning from the fish served in Samoa?,TGU,TGUHEA,other,possibility,possibility,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q country populatedPlace wgs country place place location country populatedPlace location administrativeDistrict archipelago country district land location object physicalEntity region region yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatArchipelagoesOfThePacificOcean wikicatCountries wikicatCountriesInOceania wikicatDividedRegions wikicatEnglish wikicatIslandCountries wikicatLeastDevelopedCountries wikicatMemberStatesOfTheCommonwealthOfNations wikicatMemberStatesOfTheUnitedNations wikicatStatesAndTerritoriesEstablishedIn
Does anyone know if Cayo Coco airport sell tobacco?,TGU,TGUCIG,other,anyone,none,none,none,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,
Can I take a DSLR camera with me in my trip in Cuba?,TGU,TGURUL,other,I,none,none,none,true,true,false,false,flase,1,0,1,0,0,0,0,0,0,0,0,0,   q q country populatedPlace wgs country place place location country populatedPlace location administrativeDistrict country district island land location object physicalEntity region yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCaribbeanIslands wikicatCommunistStates wikicatCountriesInTheCaribbean wikicatIslandCountries wikicatMemberStatesOfTheUnitedNations wikicatSingle wikicatSocialistStates wikicatSpanish wikicatStatesAndTerritoriesEstablishedIn
Are you required to wear ID bracelets at the resorts in Cuba?,ACM,ACMRES,other,resort,resort,resort_hotel,holiday_resort,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q country populatedPlace wgs country place place location country populatedPlace location administrativeDistrict country district island land location object physicalEntity region yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCaribbeanIslands wikicatCommunistStates wikicatCountriesInTheCaribbean wikicatIslandCountries wikicatMemberStatesOfTheUnitedNations wikicatSingle wikicatSocialistStates wikicatSpanish wikicatStatesAndTerritoriesEstablishedIn
Is there any market to buy souvenirs in Playa Santa Lucia area?,TTD,TTDSHP,other,market,market,marketplace,none,true,true,false,false,flase,3,0,0,0,0,0,0,0,0,0,0,0,
"Can we exchange currency at Star Fish Hotel, cayo santa maria ?",ACM,TGUBAN,other,hotel,hotel,none,none,true,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
Can anyone suggest a nice place to stay in Guardalavaca or nearby?,ACM,ACMOTH,other,place,topographic_point,place,spot,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q populatedPlace settlement village wgs place place location administrativeDistrict beach district geographicalArea geologicalFormation location object physicalEntity region site tract yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatBeachesOfCuba wikicatPopulatedPlacesInHolgu
What 4 star hotels are the best bet at getting a 3rd bed for 3 adults sharing a room?,ACM,ACMHOT,what,bet,stake,stakes,bet,false,true,true,true,flase,0,0,0,0,0,0,0,0,0,2,0,1,   dUL q timePeriod year   dUL q timePeriod year album artifact instrumentality medium object physicalEntity whole wikicat wikicatElectronicaAlbums
"Are there supermarkets in Trinidad, Cuba to buy items for self catering?",TTD,TTDSHP,other,Cuba,Cuba,Republic_of_Cuba,none,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,   q q island populatedPlace wgs place place location island island land object physicalEntity yagoGeoEntity yagoPermanentlyLocatedEntity wikicatCaribbeanIslands wikicatIslands wikicatIslandsOfTheNorthAtlanticOcean wikicatIslandsOfTrinidadAndTobago   q q country populatedPlace wgs country place place location country populatedPlace location administrativeDistrict country district island land location object physicalEntity region yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCaribbeanIslands wikicatCommunistStates wikicatCountriesInTheCaribbean wikicatIslandCountries wikicatMemberStatesOfTheUnitedNations wikicatSingle wikicatSocialistStates wikicatSpanish wikicatStatesAndTerritoriesEstablishedIn
Is there anywhere in Cuba where you can go hiking?,TTD,TTDSPO,where,anywhere,anywhere,anyplace,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q country populatedPlace wgs country place place location country populatedPlace location administrativeDistrict country district island land location object physicalEntity region yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCaribbeanIslands wikicatCommunistStates wikicatCountriesInTheCaribbean wikicatIslandCountries wikicatMemberStatesOfTheUnitedNations wikicatSingle wikicatSocialistStates wikicatSpanish wikicatStatesAndTerritoriesEstablishedIn
Can I use Mobal International phone in Cuba?,TGU,TGUTEL,other,Cuba,Cuba,Republic_of_Cuba,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q country populatedPlace wgs country place place location country populatedPlace location administrativeDistrict country district island land location object physicalEntity region yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCaribbeanIslands wikicatCommunistStates wikicatCountriesInTheCaribbean wikicatIslandCountries wikicatMemberStatesOfTheUnitedNations wikicatSingle wikicatSocialistStates wikicatSpanish wikicatStatesAndTerritoriesEstablishedIn
"How much are you suppose to tip the butlers in Sandals, Ocho Rios?",TGU,TGUATT,how,Sandals,none,none,none,true,true,false,false,flase,0,2,0,0,0,0,0,0,0,0,0,0,
Which area of the Jamaica island has the best sand/beach?,TTD,TTDSIG,which,sand/beach,none,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q country populatedPlace wgs country place place location country populatedPlace location administrativeDistrict country district island land location object physicalEntity region yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatCaribbeanIslands wikicatCountries wikicatCountriesInTheCaribbean wikicatEnglish wikicatIslandCountries wikicatMemberStatesOfTheCaribbeanCommunity wikicatMemberStatesOfTheCommonwealthOfNations wikicatMemberStatesOfTheUnitedNations wikicatStatesAndTerritoriesEstablishedIn
"Looking for a 4,5 star resort in Montego Bay that has a nice beach?",ACM,ACMRES,other,look,look,none,none,true,true,true,true,flase,2,0,0,0,0,0,0,0,0,1,0,0,   dUL q timePeriod year
Which areas in Punta Cana has BBQ parties in beaches at night?,ENT,ENTFES,which,party,party,political_party,none,true,true,false,false,flase,2,0,0,0,0,0,1,0,0,0,0,0,
Which city in Dominican Republic is good for first time solo traveler?,TTD,TTDSIG,which,good,good,none,none,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,1,
Has anyone been asked to provide proof of yellow fever vaccination when coming from a yellow fever indicated country?,TGU,TGUHEA,when,vaccination,inoculation,vaccination,none,false,true,false,false,flase,0,0,0,0,0,0,0,0,0,0,0,0,
How long does it take to go from Fajardo to Culebra by ferry?,TRS,TRSCRS,how,Fajardo,none,none,none,true,true,false,false,flase,1,1,0,0,0,0,0,0,0,0,0,0,
Does Fajardo ferry car park charge for parking?,TGU,TGUOTH,other,park,park,parkland,none,true,true,false,false,flase,0,1,0,0,0,0,0,0,0,0,0,0,
From where can I rent a 4x4 for reasonable price in Isla De Vieques?,TRS,TRSRNT,where,4x4,none,none,none,true,true,true,true,flase,3,0,0,0,0,0,0,0,0,0,0,0,
Looking for a suite in San Juan that would sleep 8 girls?,ACM,ACMOTH,other,look,look,none,none,true,true,true,true,flase,2,0,0,0,0,0,0,0,0,1,0,0,   dUL q timePeriod year
Where can I find the cheapest flights from San Juan to Culebra and Vieques?,TRS,TRSAIR,where,Juan,none,none,none,true,true,false,false,flase,4,0,0,0,0,0,0,0,0,0,0,0,
Anyone has any idea about the price levels of luggage storage prices at San Juan airport?,TGU,TGULUG,other,idea,idea,thought,none,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,
Does anyone know of any cool speakeasies in San Juan?,ENT,ENTCLB,other,speakeasy,speakeasy,none,none,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,
Any suggestions of long term (12 month) furnished rentals that are dog friendly on Fajardo?,ACM,ACMAPA,other,term,term,none,none,true,true,true,true,flase,0,1,0,0,0,0,0,2,0,0,0,0,
Can anyone recommend me some places to eat on Condado Beach?,FOD,FODBAK,other,Beach,beach,none,none,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,
Can anyone please recommend reasonable hotels in Isla Mujeres?,ACM,ACMHOT,other,Mujeres,none,none,none,true,true,false,false,flase,2,0,0,0,0,0,0,0,0,0,0,0,
Is there any nearby hotel to stay for 10 hours layover in Mexico city airport?,ACM,ACMHOT,other,hotel,hotel,none,none,true,true,true,true,flase,1,0,0,0,0,0,0,2,0,0,0,0,   q q country populatedPlace wgs country place place location country populatedPlace location abstraction attitude body cognition colony democracy democracy economy group orientation politicalOrientation politicalSystem psychologicalFeature socialGroup system wikicatFederalConstitutionalRepublics wikicatFederalRepublics wikicatFormerSpanishColonies wikicatLiberalDemocracies wikicatWorldTradeOrganizationMemberEconomies
Are there any bars on Ixtapa beach?,FOD,FODBAR,other,beach,beach,none,none,true,true,false,false,flase,1,0,0,0,0,0,0,0,0,0,0,0,   q q city populatedPlace settlement wgs city place place location administrativeDistrict beach district geographicPoint geographicalArea geologicalFormation location object physicalEntity point port region site tract yagoGeoEntity yagoLegalActorGeo yagoPermanentlyLocatedEntity wikicatBeachesOfMexico wikicatPopulatedPlacesInGuerrero wikicatPortsAndHarboursOfMexico
